"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"kinra","Vorsicht #Satire! - #webworker & #political_scientist: #conflict, #warblogs, #privacy, #warfare, #antifa, #HTML5, #JQuery, #PHP",12359,262,2618,979,"http://t.co/8Nn9aTO8Av","kinra",2010-02-15 02:04:58,FALSE,FALSE,"kinra","GER  ¬∑ #Berlin ¬∑ #Neuk√∂lln","de","114334692",36,FALSE,"http://pbs.twimg.com/profile_images/2590551678/loe671frdmnhmvv36lh4_normal.png"
"the_shootguy","Offizieller Imperator der Hip Hop Jedi. Digital Artist. Yodas pers√∂nlicher Fotograf.",2026,9228,13882,8699,"https://t.co/BHBcnqXnw8","THE SHOOTGUY¬Æ",2016-05-07 04:11:02,FALSE,FALSE,"the_shootguy","","de","728799274843148288",154,FALSE,"http://pbs.twimg.com/profile_images/961855807871594505/5Fu2daE9_normal.jpg"
"mailify_deutsch","E-Mail-Marketing Tool f√ºr √ºberzeugende #Newsletter. Hier sprechen wir √ºber #Webmarketing #EmailMarketing #Digital #Web #GrowthHacking #SocialMedia #Webdesign",7506,572,11,3151,"https://t.co/olLmpupMX0","Mailify DE",2017-04-06 08:57:26,FALSE,FALSE,"mailify_deutsch","Lille, France","en","849908895862710272",11,FALSE,"http://pbs.twimg.com/profile_images/849910114941378560/Zxl3mmAW_normal.jpg"
"leiyachan","part time annoying, full time idiot",36808,279,5075,99,"https://t.co/aYQ2AvCIW0","Ì†µÌ≥ïÌ†µÌ≥™Ì†µÌ≥ºÌ†µÌ≥ÆÌ†µÌ≥± ‚ú®",2009-10-22 11:59:19,FALSE,FALSE,"leiyachan","75460","en","84307311",2,FALSE,"http://pbs.twimg.com/profile_images/965226839659577345/JyHSdygz_normal.jpg"
"__gesundheit__","Ich interessiere mich als Autor sehr f√ºr Themen wie: #Wellness #Gesundheit #Reisen #Fitness #Internetmarketing #Soziale Netzwerke u.v.m Ich folgen gerne zur√ºck!",2303,11815,25,12953,"http://t.co/SyVwvu81Xm","Renate Schneble",2011-04-09 19:47:15,FALSE,FALSE,"__gesundheit__","Freiburg","de","279680162",149,FALSE,"http://pbs.twimg.com/profile_images/1549878599/renate_schneble_normal.jpg"
"MuniMacul","Twitter Oficial de la Municipalidad de Macul
munimacul.cl
https://t.co/Wy48DBlsei / 
Alcalde @GonzaloMontoyaR",7793,5640,2293,1791,NA,"Municipalidad Macul",2014-03-10 12:59:31,FALSE,FALSE,"MuniMacul","","es","2382106482",48,FALSE,"http://pbs.twimg.com/profile_images/970635786839379974/EE3vIeB3_normal.jpg"
"DaniBuonocore","Estudiante Psicologia UAI",4510,83,1,185,NA,"Dani Buono-core",2013-05-30 20:26:28,FALSE,FALSE,"DaniBuonocore","Vi√±a del Mar","es","1470592652",0,FALSE,"http://pbs.twimg.com/profile_images/562609640371138560/R3AHYPId_normal.jpeg"
"LiberaSagese","",1374,59,388,1075,NA,"Libera Sagese",2014-01-01 22:12:56,FALSE,FALSE,"LiberaSagese","","it","2272151888",2,FALSE,"http://pbs.twimg.com/profile_images/571048327643271168/-qbHkX7o_normal.jpeg"
"newsgovhk","#HongKong SAR Government news https://t.co/WQVyv0a36d Follow @cnewsgovhk for Chinese tweets or @newsgovhk_epr & @newsgovhk_cpr for English & Chinese press releases.",15226,12145,2,61,"https://t.co/WQVyv0a36d","Hong Kong Govt News",2010-07-05 01:44:01,FALSE,TRUE,"newsgovhk","Hong Kong","en","162911977",352,FALSE,"http://pbs.twimg.com/profile_images/885095322707312640/28T6HZHO_normal.jpg"
"eolopacheco","https://t.co/kkVMw86uH2 Instagram eolopachecomx",198144,13060,2,14,"https://t.co/TcE3uO7YAF","Eolo Pacheco Ì†ºÌ∑≤Ì†ºÌ∑Ω",2010-04-21 22:58:44,FALSE,FALSE,"eolopacheco","","es","135656427",148,FALSE,"http://pbs.twimg.com/profile_images/825836866163396608/lJIfKgJ3_normal.jpg"
"Noticias24Info","",21107,30,0,12,NA,"Noticias24mx",2017-10-14 04:05:45,FALSE,FALSE,"Noticias24Info","","es","919051577171873792",1,FALSE,"http://pbs.twimg.com/profile_images/920127171724681217/KQtG1ihS_normal.jpg"
"PepaPlazaGodoy","",684,219,209,1550,NA,"Pepa Plaza Godoy",2010-12-01 12:20:41,FALSE,FALSE,"PepaPlazaGodoy","","es","221716854",0,FALSE,"http://pbs.twimg.com/profile_images/438570503306215424/6D0LSJWN_normal.jpeg"
"JamieNWilkinson","Pharmacist, Director of Professional Affairs, Pharmaceutical Group of the European Union (PGEU) Ì†ºÌ∑™Ì†ºÌ∑∫
Tweets are my own",738,662,549,877,NA,"Jamie Wilkinson Ì†ºÌ∑™Ì†ºÌ∑∫",2010-10-31 22:10:17,FALSE,FALSE,"JamieNWilkinson","Brussels","en","210623862",28,FALSE,"http://pbs.twimg.com/profile_images/930794628936294400/3yRHqa75_normal.jpg"
"TheObGProject","A free, fast & easy way for women's healthcare providers to get accurate, reliable & current information. Made for providers, by providers.",6290,1688,2239,2141,"https://t.co/TB53mKkmCY","The ObG Project",2016-02-16 20:43:47,FALSE,FALSE,"TheObGProject","","en","4920860637",100,FALSE,"http://pbs.twimg.com/profile_images/794271819134074890/eVUNDHEb_normal.jpg"
"Pqr9ap","nephrologist, kidney disease, quality manager, nephrology organization, controller, renal diet expertise,",14595,251,79,180,"http://t.co/5cW60KMIuR","Pino Quintaliani",2010-07-31 21:30:29,FALSE,FALSE,"Pqr9ap","Perugia","it","173239403",24,FALSE,"http://pbs.twimg.com/profile_images/1469382243/DSCN0264_normal.JPG"
"teruca45","",3186,28,239,30,NA,"Teresa C√°ceres",2014-05-13 06:01:13,FALSE,FALSE,"teruca45","","es","2544590331",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"gallagwar","I use this to talk about baseball and little else.",5474,39,1600,190,NA,"Mike Gallagher",2012-12-01 15:50:03,FALSE,FALSE,"gallagwar","","en","982805462",0,FALSE,"http://pbs.twimg.com/profile_images/378800000842063273/265041fd82dbb489927ae7b683098a26_normal.jpeg"
"TAOnline","Hier twittert die Th√ºringer Allgemeine. 
Impressum: http://t.co/jJxLH8r2sg

Sie finden uns auch auf Facebook: http://t.co/3DNCUoWWte",45535,12462,61,499,"http://t.co/eqfETqdOmc","Th√ºringer Allgemeine",2009-02-01 16:43:09,FALSE,TRUE,"TAOnline","Erfurt","de","19865201",391,FALSE,"http://pbs.twimg.com/profile_images/771329122647900160/3cVP25yX_normal.jpg"
"ForgeRat","Defender of Canada.
When you forge hot metal an insight into the why of things becomes clearer & more paramount. 
#OpSaveThePlanet ... Engaged #lulz",170991,1752,83550,2466,NA,"RogueLemming",2013-06-25 07:20:50,FALSE,FALSE,"ForgeRat","Borderline extinct planet","en","1545053600",347,FALSE,"http://pbs.twimg.com/profile_images/630099609914732545/Pa8mZHSW_normal.png"
"adnradiochile","Actualidad, Deportes y Noticias. Emisora miembro de @PRISARadio. Acomp√°√±anos en

Ì†ΩÌ≥ªhttps://t.co/ZRuILd9Q2S
Ì†ΩÌ≥∫https://t.co/v42MZ84at8
Ì†ΩÌ≥±+56977727572",303131,1670828,11190,1810,"https://t.co/pIFurhUbam","Radio ADN",2010-10-11 23:56:10,FALSE,FALSE,"adnradiochile","Santiago, Chile","en","201493641",3091,FALSE,"http://pbs.twimg.com/profile_images/763759285830422529/BZwE7SNC_normal.jpg"
"UChileEM","Especialidad en Medicina de Urgencias de la gloriosa Universidad de Chile #FOAMED #MDU #ChileEM S√≠guenos!",360,518,553,152,"https://t.co/fCofiBugdJ","MDU U. de Chile",2016-10-06 04:09:26,FALSE,FALSE,"UChileEM","Santiago, Chile","en","783881827865985024",7,FALSE,"http://pbs.twimg.com/profile_images/812403800816451585/C1PgROXT_normal.jpg"
"ziggysgroupie","il mio cuore √® come cera, si fonde in mezzo alle mie viscere. ¬∑ infp -t / l'attrape-coeurs",36221,1220,27606,1560,"https://t.co/Otcnd7zn9b","eurydice",2014-01-07 21:07:46,FALSE,FALSE,"ziggysgroupie","galleria dell'ombra; mika 1827","it","2267616449",13,FALSE,"http://pbs.twimg.com/profile_images/966770041424416769/tJLvtAgp_normal.jpg"
"jurisdoc741","Enjoying a return to Twitter like LL to Cali, minus the Kangol. In-house litigator & corporate fixer. Converted defender of the Oxford Comma & ENTJ",1417,330,2163,262,"https://t.co/BUgfxpviB2","Jurisdoc",2017-01-14 15:30:14,FALSE,FALSE,"jurisdoc741","East Coast ","en","820291942219182080",6,FALSE,"http://pbs.twimg.com/profile_images/950543104582578177/DagLiciC_normal.jpg"
"Aiden_Stockwell","",1367,117,2920,64,NA,"Mesut",2012-08-14 19:45:33,FALSE,FALSE,"Aiden_Stockwell","Watford, East","en","757770127",1,FALSE,"http://pbs.twimg.com/profile_images/903614702168797185/WdXUCwXa_normal.jpg"
"SGottliebFDA","23rd Commissioner of the U.S. Food and Drug Administration",2580,17095,97,440,"https://t.co/x6psOGWCfi","Scott Gottlieb, M.D.",2014-12-03 19:50:35,FALSE,TRUE,"SGottliebFDA","White Oak, MD","en","2904169317",259,FALSE,"http://pbs.twimg.com/profile_images/960344726800093189/v0Y5v2Lg_normal.jpg"
"mcandres_13","Cuenta oficial de Andr√©s Bravo participante de @MasterChefChile y Cocinero de @ITVPatagoniaHD 
Fanpage: https://t.co/GvnxV5P601
Youtube: https://t.co/mg1qCuoRmO",1458,3299,5848,1013,"https://t.co/WZWnT3VdgW","Andr√©s Bravo",2015-09-30 00:42:29,FALSE,FALSE,"mcandres_13","Chile","es","3819445527",8,FALSE,"http://pbs.twimg.com/profile_images/655950803270807553/OKvrC3yC_normal.jpg"
"TH24DeineNews","#schnell #regional #sexy: TH24 ist die erste Adresse f√ºr News, Services und Lifestyle aus Th√ºringen.",12195,1705,239,524,"https://t.co/s6zrLwQldM","Thueringen24",2016-04-06 08:41:12,FALSE,FALSE,"TH24DeineNews","Erfurt, Germany","de","717633241625333760",62,FALSE,"http://pbs.twimg.com/profile_images/729957118858629120/JYGemOQe_normal.jpg"
"bravonauta","ARQuitecto ...Ex Masterchef @mcandres_13 Voy de paso por este mundo fugaz, no pretendo parar... #PUQ #CL #ARQ",7440,2928,1084,2903,"https://t.co/bz9UzQK2pG","Bravonauta",2010-10-15 11:27:33,FALSE,FALSE,"bravonauta","Punta Arenas - Chile","es","203032942",25,FALSE,"http://pbs.twimg.com/profile_images/561742044503482368/Eq4wqrrQ_normal.jpeg"
"JonahQuickNews","Breaking news about Jonathan Quick, curated by @quiboatnews.",2288,1853,0,580,NA,"Jonathan Quick",2012-06-20 11:39:29,FALSE,FALSE,"JonahQuickNews","Los Angeles, CA","en","613366478",6,FALSE,"http://pbs.twimg.com/profile_images/2604259260/9r3c5y3i8echxo60hoy7_normal.jpeg"
"VictorFranjeado","#OLIMPISTA de Cuna y Coraz√≤n En las malas te quiero m√°s..Socio N¬∞28.095 
COLORADO y Lic. en Administracci√≤n.
El que no ama, no ha conocido a #Dios;",29780,1357,387,866,NA,"Romero Oliveira V. ‚≠ê‚≠ê‚≠ê",2011-08-04 20:24:24,FALSE,FALSE,"VictorFranjeado","Barrio Herrera - Asunci√≥n","es","348672758",7,FALSE,"http://pbs.twimg.com/profile_images/972100427486556160/hGIpRFNV_normal.jpg"
"Carlossassarini","Profesional de TI - Amante de la Naturaleza -  Firme defensor de Libertades- Jugador de Ajedrez",153011,4026,2015,1030,"https://t.co/I63IsyR4XG","CarlosSassarini",2010-06-29 23:15:52,FALSE,FALSE,"Carlossassarini","Chile","es","161081949",65,FALSE,"http://pbs.twimg.com/profile_images/942179344658632704/xWXfoMhi_normal.jpg"
"PublicaSiempre","Servicio de informaci√≥n general.",20399,10447,675,861,NA,"Publicamos Siempre",2012-07-31 10:33:14,FALSE,FALSE,"PublicaSiempre","Chile","es","728092574",1,FALSE,"http://pbs.twimg.com/profile_images/615296564182040576/bzTHwbaX_normal.png"
"Melindola","",60465,1239,35828,2625,NA,"Mel",2009-11-21 14:59:23,FALSE,FALSE,"Melindola","","en","91586776",119,FALSE,"http://pbs.twimg.com/profile_images/2721060911/f2c06647811880e5d284856972a66413_normal.jpeg"
"HospitalSnFdo","",4365,611,393,139,NA,"Hospital San Fdo.",2015-05-27 20:22:45,FALSE,FALSE,"HospitalSnFdo","","es","3300810045",3,FALSE,"http://pbs.twimg.com/profile_images/836555332717527040/1gLdhQSI_normal.jpg"
"MADSTANG68","Just paying it forward...",27640,645,2808,2097,NA,"Mike",2009-10-20 22:46:16,FALSE,FALSE,"MADSTANG68","Rhode Island","en","83944465",33,FALSE,"http://pbs.twimg.com/profile_images/2643279400/4b803e62f5ea1e3946cd5b1d770edda9_normal.jpeg"
"JUANGARZA13","PROF EN UNAM MVZ. ACADEMIAS NACIONAL DE MEDICINA, VETERINARIA MEXICANA, L√çDER DE OPINION. DIRECTIVO SECTORES P√öBLICO Y PRIVADO. ORGANISMOS INTERNACIONALES.",3248,122,10,142,NA,"JUAN GARZA RAMOS",2010-02-28 15:59:59,FALSE,FALSE,"JUANGARZA13","MEXICO, D.F.","en","118408895",7,FALSE,"http://pbs.twimg.com/profile_images/2410720705/2zxwtzi6z8dvv8tktj0j_normal.jpeg"
"d_censi","titolare centro estetico 'La Perla', madre, sposata.",13,14,0,31,"http://t.co/4gR2VUL63u","Daniela Censi",2013-08-25 15:56:06,FALSE,FALSE,"d_censi","Via Ettore Majorana 102 Matera","it","1699567975",0,FALSE,"http://pbs.twimg.com/profile_images/579224742336598016/8ijc2QoA_normal.jpg"
"Rievocando","Blog di Storia e Rievocazione storica / Blog of History and Historical Reenactment. Facebook: https://t.co/bFBxAJowrK Medium: https://t.co/OjXARAs0DD",4761,772,1249,382,"https://t.co/r4KE04Kyti","Rievocando",2011-07-04 19:23:48,FALSE,FALSE,"Rievocando","Italy","it","329248193",28,FALSE,"http://pbs.twimg.com/profile_images/972055586677444609/LVoN2B96_normal.jpg"
"londonjewsww1","Documenting and commemorating the contribution London Jews made during the First World War and we need your help!",640,349,310,297,"https://t.co/MQjp8HelGc","We Were There Too",2016-04-11 11:44:06,FALSE,FALSE,"londonjewsww1","London, England","en-gb","719491209991991296",11,FALSE,"http://pbs.twimg.com/profile_images/723149608126451713/T-S6fU9Z_normal.jpg"
"fran_uscanga","Comienza a manifestarse la madurez cuando sentimos que nuestra preocupaci√≥n es mayor por los dem√°s que por nosotros mismos.",44407,2020,1325,1636,NA,"Francisco Lara U",2010-04-10 04:40:32,FALSE,FALSE,"fran_uscanga","Chetumal, QRoo, Mex.","es","131401930",14,FALSE,"http://pbs.twimg.com/profile_images/926239307421114368/pCHKAWxc_normal.jpg"
"RadioSago","La Radio Grande del Sur de Chile",30083,21246,80,981,"https://t.co/7KSmJj4982","Radio Sago",2009-10-30 02:43:59,FALSE,FALSE,"RadioSago","Osorno- Chile","es","86224931",141,FALSE,"http://pbs.twimg.com/profile_images/1272400501/sagotwitter_normal.jpg"
"arminfischer_de","#Altenpflege #PCService #Reparatur  #Dienstleistungen #News #Politik #Regensburg #Memmelsdorf #Franken  #Bayern #Lugau #Erzgebirge #Chemnitz #Sachsen",1061046,985,416,1932,"http://t.co/4p55m351Zo","info@arminfischer.de",2009-04-18 12:34:30,FALSE,FALSE,"arminfischer_de","Germany, Memmelsdorf","de","32868707",264,FALSE,"http://pbs.twimg.com/profile_images/868436156/Armin_Fischer_Twitter_normal.gif"
"m_lucchelli","",4,9,18,81,NA,"Martina.Lucchelli",2018-03-08 09:20:21,FALSE,FALSE,"m_lucchelli","","it","971676985930993664",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"maybeimisslarry","Press-office - Lover of photography - music - cinema-1D - fashion - A researcher of beauty in all its forms Ì†ºÌºçÌ†ΩÌ≤öÌ†ΩÌ≤ô..""Same lips red, same eyes blue..""",10327,2660,12337,4924,"https://t.co/GjeymHnfxl","Just like kiwi Ì†æÌµù",2012-02-16 05:42:10,FALSE,FALSE,"maybeimisslarry","London / Los Angeles ","it","493783105",4,FALSE,"http://pbs.twimg.com/profile_images/971810037244006403/RSfKIITA_normal.jpg"
"flyingonastar","Dream. Hope. Forward.",20614,186,22557,253,NA,"Amanita Ì†æÌ∂ã",2016-09-29 10:37:44,FALSE,FALSE,"flyingonastar","","it","781442830967435265",5,FALSE,"http://pbs.twimg.com/profile_images/935608224325296128/VKqUcItr_normal.jpg"
"SehatAlami_Magz","Rumah Sehat Alami Multidimensi | Wadah bagi para pembaca Majalah Sehat Alami & pengunjung setia http://t.co/9QZ81CqU4E | Problem Solving | Inspirasi | Bermakna",21135,376,3,293,"http://t.co/waHSyhDFuQ","MajalahSehatAlami",2013-05-07 09:51:20,FALSE,FALSE,"SehatAlami_Magz","DKI Jakarta (+62851 0066 6842)","en","1409830992",5,FALSE,"http://pbs.twimg.com/profile_images/486007278424715264/DCgMd-IS_normal.jpeg"
"ELSpharma","Official page for Elsevier Pharma. Follow us for general pharmacology and pharmaceutical science news, as well as info & discounts on our related products.",3430,6474,33,253,"http://t.co/f3FEY15f35","Elsevier Pharma",2009-12-10 20:06:15,FALSE,FALSE,"ELSpharma","Oxford, UK & Boston, USA","en","95972995",113,FALSE,"http://pbs.twimg.com/profile_images/877089852797456384/_3u_K-5z_normal.jpg"
"Ravenja1170","I love my cats and my dog, I love to read (and watch) anything from crime to fantasy. Oh, and I'm married ;)
Icon by: roxicons on LJ",1817,48,72,187,"http://t.co/GhmmhPyg3Q","Regina K",2010-08-29 19:47:26,FALSE,FALSE,"Ravenja1170","Niedersachsen, Deutschland","de","184520286",4,FALSE,"http://pbs.twimg.com/profile_images/1620669423/icon63_roxicons_normal.jpg"
"Slaydnr","",6082,25,56220,116,NA,"uk",2010-12-28 19:05:08,FALSE,FALSE,"Slaydnr","","de","231516980",4,FALSE,"http://pbs.twimg.com/profile_images/751716398330621952/PvKWjYBM_normal.jpg"
"fun5mom","Â¶äÂ®†„Åô„Çã„Å®Ëâ≤„ÄÖ„Å®ÂøÉÈÖç„Åß„Åô„Çà„Å≠ÔºÅ„Åù„Çì„Å™ÂøÉÈÖç„ÇÑ‰∏çÂÆâ„Çí„ÇÑ„Çè„Çâ„Åí„Çã„Åü„ÇÅ„ÅÆÊÉÖÂ†±„ÇíÁô∫‰ø°„Åó„Åæ„Åô„Çà„ÄÇÊ•Ω„Åó„ÅÑ„Åì„Å®„ÇÇ„ÄÇ",5559,2384,1,2401,"https://t.co/CEF2l8t02k","Â¶äÂ©¶„ÅÆ„Åü„ÇÅ„ÅÆ„Äå„Åµ„ÅÅ„Çì„Éû„Éû„Äç",2016-11-21 16:27:22,FALSE,FALSE,"fun5mom","","ja","800737379111739392",0,FALSE,"http://pbs.twimg.com/profile_images/800751899628556288/fyEmsnrB_normal.jpg"
"LasVegas_NV_USA","News from the Entertainment Capital of the World - Las Vegas, Nevada, USA, United States of America",168494,1379,0,189,NA,"Las Vegas News",2013-11-24 11:08:42,FALSE,FALSE,"LasVegas_NV_USA","Las Vegas Nevada - USA","de","2212312363",74,FALSE,"http://pbs.twimg.com/profile_images/561626446666272768/EMkWrZw4_normal.jpeg"
"Deutschland_BRD","#Deutschland - Deine Heimat zwitschert. Ausgesuchte #Nachrichten auf Deinem deutschen Twitter-Sammelplatz. #Deutschland #Germany #Berlin",367895,1788,1,271,NA,"Deutschland Germany",2015-01-22 19:45:11,FALSE,FALSE,"Deutschland_BRD","Deutschland - Germany","en","2992834163",116,FALSE,"http://pbs.twimg.com/profile_images/558350015152668674/-SBgvkUz_normal.png"
"ConciseNewsroom","Welcome to the official twitter handle of Concise News, Nigeria's preferred news site.",47099,1282,10,45,"https://t.co/XIZfbKKglG","Concise News Global",2016-07-25 16:47:58,FALSE,FALSE,"ConciseNewsroom","Nigeria","en","757618405142831104",5,FALSE,"http://pbs.twimg.com/profile_images/795562435243606016/SPbO42u-_normal.jpg"
"RobaBasaye","",2146,313,10,196,NA,"Roba Basaye",2012-12-12 03:57:43,FALSE,FALSE,"RobaBasaye","Brooks, Alberta","en","1005503766",5,FALSE,"http://pbs.twimg.com/profile_images/683579203296468993/CGfrivaq_normal.jpg"
"Underthesea94","Perennemente indecisa e con la testa fra le nuvole. Ultimamente la mia vita √® un work in progress. You should go and love yourself, darling! ~",14033,1478,10852,1489,NA,"Marina",2012-07-17 11:44:10,FALSE,FALSE,"Underthesea94","Polignano a Mare, Puglia","it","700906524",7,FALSE,"http://pbs.twimg.com/profile_images/970957616993185793/bEfSMZ45_normal.jpg"
"zeitonline","Ja, das ist unser offizieller Twitter-Account. Hier bekommen Sie die wichtigsten Geschichten und aktuelle News. || Impressum: https://t.co/HsU5Bx0YAS",134253,2055716,1649,33,"http://t.co/zzdcZCBgYn","ZEIT ONLINE",2007-05-02 15:17:01,FALSE,TRUE,"zeitonline","Berlin und Hamburg, Germany","de","5715752",9694,FALSE,"http://pbs.twimg.com/profile_images/899901264942813184/_n5m0ro7_normal.jpg"
"upsteeplebat","dead philologers society. elven warrior.",36863,498,18069,582,NA,"Jii",2010-02-25 13:28:08,FALSE,FALSE,"upsteeplebat","Finland","en","117407567",19,FALSE,"http://pbs.twimg.com/profile_images/877448427268972544/PkeCpflL_normal.jpg"
"mycafetime","„ÄåÊó•Êú¨‰∫∫„ÅÆÂä£Âåñ„Äç„ÇíË®Ä„Çè„Çå„Å¶‰πÖ„Åó„ÅÑ„Åå„Åù„ÅÆÂäüÁΩ™„Åå„Åì„ÅÆ„Çà„ÅÜ„Å™ÂΩ¢„ÅßÁßÅ„Åü„Å°ÂõΩÊ∞ë„ÅÆË∫´„Å´Èôç„Çä„Åã„Åã„Çã„Å®„ÅØ„ÄÅ‰∫ãÊÖã„ÅØÂÖ®Âú∞ÁêÉË¶èÊ®°„ÅßÁîüÁâ©„ÅÆÂ≠òÂú®„ÇíËÑÖ„Åã„Åô„Åæ„Åß„Å´„Å™„Å£„Å¶„ÅÑ„Çã„ÄÇ‰∏Ä‰Ωì‰∫∫È°û„Å´Êâì„Å§Êâã„ÅØ„ÅÇ„Çã„ÅÆ„ÅãÔºüÂú∞ÁêÉ‰∫∫„ÅÆ‰∏Ä‰∫∫„Å®„Åó„Å¶Âá∫Êù•„Çã„Åì„Å®„ÅØ„ÅÇ„Çã„ÅÆ„ÅãÔºü„ÅÑ„Å§„Åæ„Åß„Åì„ÅÆÂú∞„Å´Â±Ö„Çâ„Çå„Çã„ÅÆ„Åã„ÄåÂõΩÁ†¥„Çå„Å¶„ÄÅÂ±±Ê≤≥ÁÑ°„ÅóÔºàÂú∞ÁêÉÁÑ°„ÅóÔºâ„Äç„Å´„Å™„Çâ„Å™„ÅÑ„Åì„Å®„ÇíÂàá„Å´Á•à„Çã„ÄÇ
È£ØÊ≥âÂæ≥Â≥∂Áü•‰∫ã„ÅØ„ÄÅ",15491,448,297,753,"https://t.co/oMdYSGpYyQ","„Å°„Çá„Å≥„Å£„Å®Èò≤Ë°õËªç",2010-03-09 12:26:20,FALSE,FALSE,"mycafetime","„ÄåÂæ™Áí∞ÂûãÁ§æ‰ºöÂΩ¢ÊàêÊé®ÈÄ≤‰∫§‰ªòÈáë„Äç„Åß„Åå„Çå„ÅçÂá¶ÁêÜ„ÇíÂßã„ÇÅ„Çã„ÅÆ„ÅãÔºü","ja","121413112",13,FALSE,"http://pbs.twimg.com/profile_images/1107770253/________________normal.jpg"
